***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
181.235466; (-82.201, 28.168, -48.261); (14.502, 180.375, 357.435); (-82.314, 27.816, -48.494); (348.025, 181.821, 336.554); [R_Axis0,R_PadTouch]; 18.001385
181.283849; (-82.201, 28.169, -48.262); (14.309, 180.015, 357.489); (-82.309, 27.821, -48.493); (346.982, 179.949, 337.085); [R_Axis0,R_PadTouch]; 18.431841
181.286374; (-82.201, 28.169, -48.262); (14.309, 180.015, 357.489); (-82.309, 27.821, -48.493); (346.982, 179.949, 337.085); [R_Axis0,R_PadTouch]; 18.431841
181.334867; (-82.200, 28.169, -48.262); (14.201, 179.652, 357.427); (-82.307, 27.824, -48.492); (345.639, 179.594, 336.344); [R_Axis0,R_PadTouch]; 18.726257
181.336881; (-82.200, 28.169, -48.262); (14.201, 179.652, 357.427); (-82.307, 27.824, -48.492); (345.639, 179.594, 336.344); [R_Axis0,R_PadTouch]; 18.726257
181.337883; (-82.200, 28.169, -48.262); (14.201, 179.652, 357.427); (-82.307, 27.824, -48.492); (345.639, 179.594, 336.344); [R_Axis0,R_PadTouch]; 18.726257
181.386570; (-82.199, 28.169, -48.262); (14.190, 179.353, 357.339); (-82.305, 27.831, -48.489); (343.717, 179.290, 335.711); [R_PadTouch]; 18.869013
181.388079; (-82.199, 28.169, -48.262); (14.190, 179.353, 357.339); (-82.305, 27.831, -48.489); (343.717, 179.290, 335.711); [R_PadTouch]; 18.869013
181.436382; (-82.199, 28.169, -48.263); (14.270, 179.331, 357.490); (-82.302, 27.831, -48.489); (344.428, 178.282, 336.237); [R_PadTouch]; 19.028008
181.437890; (-82.199, 28.169, -48.263); (14.270, 179.331, 357.490); (-82.302, 27.831, -48.489); (344.428, 178.282, 336.237); [R_PadTouch]; 19.028008
181.487741; (-82.199, 28.168, -48.263); (14.442, 179.366, 357.504); (-82.301, 27.834, -48.488); (343.587, 179.023, 337.648); []; 19.183065
181.489271; (-82.199, 28.168, -48.263); (14.442, 179.366, 357.504); (-82.301, 27.834, -48.488); (343.587, 179.023, 337.648); []; 19.183065
181.490273; (-82.199, 28.168, -48.263); (14.442, 179.366, 357.504); (-82.301, 27.834, -48.488); (343.587, 179.023, 337.648); []; 19.183065
181.538782; (-82.199, 28.169, -48.263); (14.483, 179.353, 357.628); (-82.299, 27.836, -48.486); (342.638, 178.515, 339.254); []; 19.234467
181.539292; (-82.199, 28.169, -48.263); (14.483, 179.353, 357.628); (-82.299, 27.836, -48.486); (342.638, 178.515, 339.254); []; 19.234467
181.588864; (-82.198, 28.169, -48.263); (14.441, 179.194, 357.668); (-82.298, 27.836, -48.486); (343.048, 178.295, 336.682); []; 19.380167
181.589374; (-82.198, 28.169, -48.263); (14.441, 179.194, 357.668); (-82.298, 27.836, -48.486); (343.048, 178.295, 336.682); []; 19.380167
181.639240; (-82.254, 28.199, -54.337); (14.381, 179.046, 357.708); (-82.354, 27.866, -54.560); (342.700, 178.210, 337.725); []; 19.482531
181.641257; (-82.254, 28.199, -54.337); (14.381, 179.046, 357.708); (-82.354, 27.866, -54.560); (342.700, 178.210, 337.725); []; 19.482531
181.690181; (-82.253, 28.200, -54.338); (14.217, 178.806, 357.774); (-82.354, 27.864, -54.562); (343.757, 178.752, 336.982); []; 19.454268
181.691691; (-82.253, 28.200, -54.338); (14.217, 178.806, 357.774); (-82.354, 27.864, -54.562); (343.757, 178.752, 336.982); []; 19.454268
181.692198; (-82.253, 28.200, -54.338); (14.217, 178.806, 357.774); (-82.354, 27.864, -54.562); (343.757, 178.752, 336.982); []; 19.454268
181.742918; (-82.254, 28.200, -54.337); (14.217, 178.704, 357.852); (-82.354, 27.863, -54.562); (343.969, 178.799, 336.883); []; 19.534513
181.743933; (-82.254, 28.200, -54.337); (14.217, 178.704, 357.852); (-82.354, 27.863, -54.562); (343.969, 178.799, 336.883); []; 19.534513
181.792689; (-82.253, 28.200, -54.338); (14.094, 178.560, 357.796); (-82.354, 27.862, -54.562); (344.201, 178.746, 338.036); [R_PadTouch]; 19.462629
181.793701; (-82.253, 28.200, -54.338); (14.094, 178.560, 357.796); (-82.354, 27.862, -54.562); (344.201, 178.746, 338.036); [R_PadTouch]; 19.462629
181.843106; (-82.253, 28.200, -54.337); (14.107, 178.451, 357.884); (-82.353, 27.861, -54.562); (344.490, 178.231, 337.928); [R_PadTouch]; 19.550022
181.844127; (-82.253, 28.200, -54.337); (14.107, 178.451, 357.884); (-82.353, 27.861, -54.562); (344.490, 178.231, 337.928); [R_PadTouch]; 19.550022
181.844636; (-82.253, 28.200, -54.337); (14.107, 178.451, 357.884); (-82.353, 27.861, -54.562); (344.490, 178.231, 337.928); [R_PadTouch]; 19.550022
181.913119; (-82.252, 28.200, -54.338); (14.159, 178.081, 357.963); (-82.353, 27.859, -54.562); (345.079, 178.930, 338.122); [R_Axis0,R_PadTouch]; 19.605181
181.914121; (-82.252, 28.200, -54.338); (14.159, 178.081, 357.963); (-82.353, 27.859, -54.562); (345.079, 178.930, 338.122); [R_Axis0,R_PadTouch]; 19.605181
181.915133; (-82.252, 28.200, -54.338); (14.159, 178.081, 357.963); (-82.353, 27.859, -54.562); (345.079, 178.930, 338.122); [R_Axis0,R_PadTouch]; 19.605181
181.972271; (-82.251, 28.199, -54.337); (14.250, 177.512, 357.968); (-82.353, 27.860, -54.562); (344.983, 179.429, 336.556); [R_Axis0,R_PadTouch]; 18.290911
181.972776; (-82.251, 28.199, -54.337); (14.250, 177.512, 357.968); (-82.353, 27.860, -54.562); (344.983, 179.429, 336.556); [R_Axis0,R_PadTouch]; 18.290911
182.031498; (-82.250, 28.199, -54.337); (14.262, 177.102, 357.978); (-82.351, 27.859, -54.562); (345.109, 178.898, 337.003); [R_Axis0,R_PadTouch]; 18.011589
182.033006; (-82.250, 28.199, -54.337); (14.262, 177.102, 357.978); (-82.351, 27.859, -54.562); (345.109, 178.898, 337.003); [R_Axis0,R_PadTouch]; 18.011589
182.033511; (-82.250, 28.199, -54.337); (14.262, 177.102, 357.978); (-82.351, 27.859, -54.562); (345.109, 178.898, 337.003); [R_Axis0,R_PadTouch]; 18.011589
182.089364; (-82.249, 28.199, -54.337); (14.427, 176.980, 358.033); (-82.349, 27.858, -54.561); (345.371, 178.553, 337.553); [R_Axis0,R_PadTouch]; 17.713634
182.090875; (-82.249, 28.199, -54.337); (14.427, 176.980, 358.033); (-82.349, 27.858, -54.561); (345.371, 178.553, 337.553); [R_Axis0,R_PadTouch]; 17.713634
182.091381; (-82.249, 28.199, -54.337); (14.427, 176.980, 358.033); (-82.349, 27.858, -54.561); (345.371, 178.553, 337.553); [R_Axis0,R_PadTouch]; 17.713634
182.149074; (-82.249, 28.199, -54.337); (14.412, 177.120, 358.053); (-82.348, 27.858, -54.561); (345.440, 178.553, 337.327); [R_Axis0,R_PadTouch]; 17.626310
182.150076; (-82.249, 28.199, -54.337); (14.412, 177.120, 358.053); (-82.348, 27.858, -54.561); (345.440, 178.553, 337.327); [R_Axis0,R_PadTouch]; 17.626310
182.206770; (-82.250, 28.200, -54.337); (14.182, 178.435, 358.165); (-82.348, 27.860, -54.560); (344.644, 178.478, 336.840); [R_Axis0,R_PadTouch]; 17.487514
182.208279; (-82.250, 28.200, -54.337); (14.182, 178.435, 358.165); (-82.348, 27.860, -54.560); (344.644, 178.478, 336.840); [R_Axis0,R_PadTouch]; 17.487514
182.208784; (-82.250, 28.200, -54.337); (14.182, 178.435, 358.165); (-82.348, 27.860, -54.560); (344.644, 178.478, 336.840); [R_Axis0,R_PadTouch]; 17.487514
182.266718; (-82.251, 28.200, -54.336); (14.277, 180.298, 358.827); (-82.347, 27.863, -54.558); (343.988, 177.741, 336.420); [R_Axis0,R_PadTouch]; 17.410154
182.267717; (-82.251, 28.200, -54.336); (14.277, 180.298, 358.827); (-82.347, 27.863, -54.558); (343.988, 177.741, 336.420); [R_Axis0,R_PadTouch]; 17.410154
182.269224; (-82.251, 28.200, -54.336); (14.277, 180.298, 358.827); (-82.347, 27.863, -54.558); (343.988, 177.741, 336.420); [R_Axis0,R_PadTouch]; 17.410154
182.326146; (-82.252, 28.200, -54.336); (14.653, 181.894, 359.149); (-82.347, 27.864, -54.558); (344.445, 178.710, 336.653); [R_PadTouch]; 17.295193
182.328158; (-82.252, 28.200, -54.336); (14.653, 181.894, 359.149); (-82.347, 27.864, -54.558); (344.445, 178.710, 336.653); [R_PadTouch]; 17.295193
182.376021; (-82.252, 28.199, -54.336); (14.674, 182.578, 359.322); (-82.347, 27.864, -54.559); (344.587, 178.319, 336.406); []; 17.202860
182.377032; (-82.252, 28.199, -54.336); (14.674, 182.578, 359.322); (-82.347, 27.864, -54.559); (344.587, 178.319, 336.406); []; 17.202860
182.378033; (-82.252, 28.199, -54.336); (14.674, 182.578, 359.322); (-82.347, 27.864, -54.559); (344.587, 178.319, 336.406); []; 17.202860
182.434988; (-82.253, 28.199, -54.336); (14.771, 184.059, 359.936); (-82.346, 27.864, -54.558); (344.573, 178.442, 336.537); []; 17.641783
182.435990; (-82.253, 28.199, -54.336); (14.771, 184.059, 359.936); (-82.346, 27.864, -54.558); (344.573, 178.442, 336.537); []; 17.641783
182.483441; (-82.253, 28.200, -54.336); (14.750, 184.543, 0.032); (-82.347, 27.863, -54.558); (344.862, 178.344, 336.298); []; 17.574677
182.484970; (-82.253, 28.200, -54.336); (14.750, 184.543, 0.032); (-82.347, 27.863, -54.558); (344.862, 178.344, 336.298); []; 17.574677
182.542927; (-82.252, 28.200, -54.335); (14.802, 184.863, 359.872); (-82.346, 27.862, -54.559); (345.151, 178.493, 336.832); []; 18.048809
182.543930; (-82.252, 28.200, -54.335); (14.802, 184.863, 359.872); (-82.346, 27.862, -54.559); (345.151, 178.493, 336.832); []; 18.048809
182.544984; (-82.252, 28.200, -54.335); (14.802, 184.863, 359.872); (-82.346, 27.862, -54.559); (345.151, 178.493, 336.832); []; 18.048809
182.602453; (-82.165, 28.265, -60.417); (14.769, 184.484, 359.720); (-82.259, 27.925, -60.641); (345.606, 178.377, 336.537); []; 17.797062
182.604246; (-82.165, 28.265, -60.417); (14.769, 184.484, 359.720); (-82.259, 27.925, -60.641); (345.606, 178.377, 336.537); []; 17.797062
182.604755; (-82.165, 28.265, -60.417); (14.769, 184.484, 359.720); (-82.259, 27.925, -60.641); (345.606, 178.377, 336.537); []; 17.797062
182.664742; (-82.163, 28.264, -60.417); (14.912, 183.650, 359.759); (-82.258, 27.925, -60.642); (345.584, 178.397, 336.748); [R_PadTouch]; 17.586197
182.665744; (-82.163, 28.264, -60.417); (14.912, 183.650, 359.759); (-82.258, 27.925, -60.642); (345.584, 178.397, 336.748); [R_PadTouch]; 17.586197
182.667159; (-82.163, 28.264, -60.417); (14.912, 183.650, 359.759); (-82.258, 27.925, -60.642); (345.584, 178.397, 336.748); [R_PadTouch]; 17.586197
182.722001; (-82.161, 28.264, -60.418); (15.074, 182.289, 359.710); (-82.256, 27.924, -60.642); (345.980, 177.932, 338.585); [R_PadTouch]; 17.293306
182.724309; (-82.161, 28.264, -60.418); (15.074, 182.289, 359.710); (-82.256, 27.924, -60.642); (345.980, 177.932, 338.585); [R_PadTouch]; 17.293306
182.789742; (-82.158, 28.263, -60.417); (15.237, 180.568, 359.398); (-82.254, 27.925, -60.643); (346.320, 177.794, 338.398); [R_PadTouch]; 17.289513
182.791250; (-82.158, 28.263, -60.417); (15.237, 180.568, 359.398); (-82.254, 27.925, -60.643); (346.320, 177.794, 338.398); [R_PadTouch]; 17.289513
182.791755; (-82.158, 28.263, -60.417); (15.237, 180.568, 359.398); (-82.254, 27.925, -60.643); (346.320, 177.794, 338.398); [R_PadTouch]; 17.289513
182.848097; (-82.157, 28.263, -60.417); (15.343, 179.731, 359.218); (-82.252, 27.924, -60.642); (346.518, 176.881, 339.705); [R_PadTouch]; 16.711056
182.849109; (-82.157, 28.263, -60.417); (15.343, 179.731, 359.218); (-82.252, 27.924, -60.642); (346.518, 176.881, 339.705); [R_PadTouch]; 16.711056
182.850615; (-82.157, 28.263, -60.417); (15.343, 179.731, 359.218); (-82.252, 27.924, -60.642); (346.518, 176.881, 339.705); [R_PadTouch]; 16.711056
182.907645; (-82.155, 28.263, -60.417); (15.685, 178.669, 359.467); (-82.249, 27.925, -60.643); (346.348, 176.448, 339.250); [R_PadTouch]; 16.786106
182.908657; (-82.155, 28.263, -60.417); (15.685, 178.669, 359.467); (-82.249, 27.925, -60.643); (346.348, 176.448, 339.250); [R_PadTouch]; 16.786106
182.956852; (-82.153, 28.262, -60.417); (15.905, 178.002, 0.290); (-82.246, 27.925, -60.642); (346.399, 175.783, 339.549); [R_PadTouch]; 16.847059
182.957853; (-82.153, 28.262, -60.417); (15.905, 178.002, 0.290); (-82.246, 27.925, -60.642); (346.399, 175.783, 339.549); [R_PadTouch]; 16.847059
182.959182; (-82.153, 28.262, -60.417); (15.905, 178.002, 0.290); (-82.246, 27.925, -60.642); (346.399, 175.783, 339.549); [R_PadTouch]; 16.847059
183.024184; (-82.152, 28.262, -60.417); (15.872, 177.144, 0.159); (-82.245, 27.926, -60.643); (346.180, 175.600, 339.389); [R_PadTouch]; 17.370209
183.025162; (-82.152, 28.262, -60.417); (15.872, 177.144, 0.159); (-82.245, 27.926, -60.643); (346.180, 175.600, 339.389); [R_PadTouch]; 17.370209
183.026163; (-82.152, 28.262, -60.417); (15.872, 177.144, 0.159); (-82.245, 27.926, -60.643); (346.180, 175.600, 339.389); [R_PadTouch]; 17.370209
183.084160; (-82.152, 28.262, -60.417); (15.854, 176.812, 0.066); (-82.244, 27.925, -60.642); (346.274, 175.365, 339.623); [R_PadTouch]; 16.841814
183.084673; (-82.152, 28.262, -60.417); (15.854, 176.812, 0.066); (-82.244, 27.925, -60.642); (346.274, 175.365, 339.623); [R_PadTouch]; 16.841814
183.150049; (-82.151, 28.262, -60.418); (15.894, 176.200, 0.270); (-82.244, 27.926, -60.642); (345.784, 175.469, 339.129); [R_PadTouch]; 16.855556
183.151557; (-82.151, 28.262, -60.418); (15.894, 176.200, 0.270); (-82.244, 27.926, -60.642); (345.784, 175.469, 339.129); [R_PadTouch]; 16.855556
183.152062; (-82.151, 28.262, -60.418); (15.894, 176.200, 0.270); (-82.244, 27.926, -60.642); (345.784, 175.469, 339.129); [R_PadTouch]; 16.855556
183.217438; (-82.149, 28.262, -60.419); (16.335, 175.751, 0.973); (-82.245, 27.934, -60.638); (344.330, 174.872, 330.881); [R_PadTouch]; 16.426394
183.219466; (-82.149, 28.262, -60.419); (16.335, 175.751, 0.973); (-82.245, 27.934, -60.638); (344.330, 174.872, 330.881); [R_PadTouch]; 16.426394
183.220468; (-82.149, 28.262, -60.419); (16.335, 175.751, 0.973); (-82.245, 27.934, -60.638); (344.330, 174.872, 330.881); [R_PadTouch]; 16.426394
183.294615; (-82.149, 28.261, -60.420); (16.694, 175.392, 1.143); (-82.245, 27.937, -60.637); (344.190, 173.755, 329.838); [R_PadTouch]; 16.067019
183.296627; (-82.149, 28.261, -60.420); (16.694, 175.392, 1.143); (-82.245, 27.937, -60.637); (344.190, 173.755, 329.838); [R_PadTouch]; 16.067019
183.297629; (-82.149, 28.261, -60.420); (16.694, 175.392, 1.143); (-82.245, 27.937, -60.637); (344.190, 173.755, 329.838); [R_PadTouch]; 16.067019
183.297629; (-82.149, 28.261, -60.420); (16.694, 175.392, 1.143); (-82.245, 27.937, -60.637); (344.190, 173.755, 329.838); [R_PadTouch]; 16.067019
183.354438; (-82.149, 28.260, -60.420); (16.878, 174.922, 1.352); (-82.246, 27.939, -60.635); (344.332, 173.960, 330.602); []; 15.339371
183.355440; (-82.149, 28.260, -60.420); (16.878, 174.922, 1.352); (-82.246, 27.939, -60.635); (344.332, 173.960, 330.602); []; 15.339371
183.356862; (-82.149, 28.260, -60.420); (16.878, 174.922, 1.352); (-82.246, 27.939, -60.635); (344.332, 173.960, 330.602); []; 15.339371
183.422257; (-82.149, 28.260, -60.421); (16.979, 174.617, 1.333); (-82.245, 27.939, -60.635); (344.546, 174.096, 331.012); []; 15.622080
183.424269; (-82.149, 28.260, -60.421); (16.979, 174.617, 1.333); (-82.245, 27.939, -60.635); (344.546, 174.096, 331.012); []; 15.622080
183.425271; (-82.149, 28.260, -60.421); (16.979, 174.617, 1.333); (-82.245, 27.939, -60.635); (344.546, 174.096, 331.012); []; 15.622080
183.489012; (-82.150, 28.260, -60.421); (16.993, 174.377, 1.375); (-82.244, 27.936, -60.635); (344.550, 173.854, 331.392); []; 15.419015
183.490022; (-82.150, 28.260, -60.421); (16.993, 174.377, 1.375); (-82.244, 27.936, -60.635); (344.550, 173.854, 331.392); []; 15.419015
183.490022; (-82.150, 28.260, -60.421); (16.993, 174.377, 1.375); (-82.244, 27.936, -60.635); (344.550, 173.854, 331.392); []; 15.419015
183.555410; (-82.150, 28.259, -60.421); (17.052, 174.316, 1.057); (-82.241, 27.932, -60.637); (345.513, 173.243, 331.683); []; 15.376902
183.557404; (-82.150, 28.259, -60.421); (17.052, 174.316, 1.057); (-82.241, 27.932, -60.637); (345.513, 173.243, 331.683); []; 15.376902
183.558406; (-82.150, 28.259, -60.421); (17.052, 174.316, 1.057); (-82.241, 27.932, -60.637); (345.513, 173.243, 331.683); []; 15.376902
183.616619; (-82.150, 28.259, -60.421); (16.999, 174.452, 0.981); (-82.241, 27.930, -60.638); (345.545, 173.672, 332.159); [R_PadTouch]; 15.279831
183.617631; (-82.150, 28.259, -60.421); (16.999, 174.452, 0.981); (-82.241, 27.930, -60.638); (345.545, 173.672, 332.159); [R_PadTouch]; 15.279831
183.673931; (-82.150, 28.259, -60.422); (17.124, 174.777, 0.678); (-82.238, 27.920, -60.644); (347.330, 174.283, 334.131); [R_PadTouch]; 15.505569
183.675016; (-82.150, 28.259, -60.422); (17.124, 174.777, 0.678); (-82.238, 27.920, -60.644); (347.330, 174.283, 334.131); [R_PadTouch]; 15.505569
183.677053; (-82.150, 28.259, -60.422); (17.124, 174.777, 0.678); (-82.238, 27.920, -60.644); (347.330, 174.283, 334.131); [R_PadTouch]; 15.505569
183.749303; (-82.149, 28.258, -60.423); (17.766, 175.341, 0.455); (-82.232, 27.899, -60.657); (350.704, 173.786, 333.712); [R_PadTouch]; 15.807880
183.749812; (-82.149, 28.258, -60.423); (17.766, 175.341, 0.455); (-82.232, 27.899, -60.657); (350.704, 173.786, 333.712); [R_PadTouch]; 15.807880
183.751319; (-82.149, 28.258, -60.423); (17.766, 175.341, 0.455); (-82.232, 27.899, -60.657); (350.704, 173.786, 333.712); [R_PadTouch]; 15.807880
183.816124; (-82.148, 28.255, -60.423); (19.600, 175.929, 359.700); (-82.229, 27.863, -60.674); (357.254, 175.082, 331.760); [R_Axis0,R_PadTouch]; 15.262490
183.818137; (-82.148, 28.255, -60.423); (19.600, 175.929, 359.700); (-82.229, 27.863, -60.674); (357.254, 175.082, 331.760); [R_Axis0,R_PadTouch]; 15.262490
183.819147; (-82.148, 28.255, -60.423); (19.600, 175.929, 359.700); (-82.229, 27.863, -60.674); (357.254, 175.082, 331.760); [R_Axis0,R_PadTouch]; 15.262490
183.885374; (-82.146, 28.248, -60.426); (23.311, 175.415, 358.769); (-82.224, 27.828, -60.683); (3.409, 178.597, 337.499); [R_Axis0,R_PadTouch]; 15.164017
183.886376; (-82.146, 28.248, -60.426); (23.311, 175.415, 358.769); (-82.224, 27.828, -60.683); (3.409, 178.597, 337.499); [R_Axis0,R_PadTouch]; 15.164017
183.887490; (-82.146, 28.248, -60.426); (23.311, 175.415, 358.769); (-82.224, 27.828, -60.683); (3.409, 178.597, 337.499); [R_Axis0,R_PadTouch]; 15.164017
183.943831; (-82.145, 28.247, -60.427); (24.129, 174.929, 358.485); (-82.220, 27.826, -60.682); (2.992, 177.320, 336.337); [R_Axis0,R_PadTouch]; 15.020264
183.945874; (-82.145, 28.247, -60.427); (24.129, 174.929, 358.485); (-82.220, 27.826, -60.682); (2.992, 177.320, 336.337); [R_Axis0,R_PadTouch]; 15.020264
183.946885; (-82.145, 28.247, -60.427); (24.129, 174.929, 358.485); (-82.220, 27.826, -60.682); (2.992, 177.320, 336.337); [R_Axis0,R_PadTouch]; 15.020264
184.002132; (-82.143, 28.245, -60.429); (25.060, 174.253, 358.373); (-82.216, 27.827, -60.681); (2.987, 176.554, 336.216); [R_Axis0,R_PadTouch]; 15.385766
184.003205; (-82.143, 28.245, -60.429); (25.060, 174.253, 358.373); (-82.216, 27.827, -60.681); (2.987, 176.554, 336.216); [R_Axis0,R_PadTouch]; 15.385766
184.004207; (-82.143, 28.245, -60.429); (25.060, 174.253, 358.373); (-82.216, 27.827, -60.681); (2.987, 176.554, 336.216); [R_Axis0,R_PadTouch]; 15.385766
184.061508; (-82.141, 28.245, -60.430); (25.036, 173.963, 358.552); (-82.216, 27.834, -60.681); (1.735, 176.244, 335.247); [R_Axis0,R_PadTouch]; 15.719347
184.062510; (-82.141, 28.245, -60.430); (25.036, 173.963, 358.552); (-82.216, 27.834, -60.681); (1.735, 176.244, 335.247); [R_Axis0,R_PadTouch]; 15.719347
184.131726; (-82.141, 28.246, -60.431); (24.612, 173.857, 359.007); (-82.218, 27.839, -60.683); (0.935, 176.679, 336.005); [R_Axis0,R_PadTouch]; 15.949645
184.132727; (-82.141, 28.246, -60.431); (24.612, 173.857, 359.007); (-82.218, 27.839, -60.683); (0.935, 176.679, 336.005); [R_Axis0,R_PadTouch]; 15.949645
184.134358; (-82.141, 28.246, -60.431); (24.612, 173.857, 359.007); (-82.218, 27.839, -60.683); (0.935, 176.679, 336.005); [R_Axis0,R_PadTouch]; 15.949645
184.134865; (-82.141, 28.246, -60.431); (24.612, 173.857, 359.007); (-82.218, 27.839, -60.683); (0.935, 176.679, 336.005); [R_Axis0,R_PadTouch]; 15.949645
184.200608; (-82.141, 28.247, -60.432); (24.419, 173.735, 359.120); (-82.216, 27.846, -60.682); (359.473, 175.580, 336.862); [R_Axis0,R_PadTouch]; 15.558905
184.201664; (-82.141, 28.247, -60.432); (24.419, 173.735, 359.120); (-82.216, 27.846, -60.682); (359.473, 175.580, 336.862); [R_Axis0,R_PadTouch]; 15.558905
184.201664; (-82.141, 28.247, -60.432); (24.419, 173.735, 359.120); (-82.216, 27.846, -60.682); (359.473, 175.580, 336.862); [R_Axis0,R_PadTouch]; 15.558905
184.269469; (-82.141, 28.247, -60.433); (24.533, 173.539, 359.151); (-82.218, 27.847, -60.682); (0.281, 176.100, 336.958); [R_PadTouch]; 15.388636
184.270471; (-82.141, 28.247, -60.433); (24.533, 173.539, 359.151); (-82.218, 27.847, -60.682); (0.281, 176.100, 336.958); [R_PadTouch]; 15.388636
184.271781; (-82.141, 28.247, -60.433); (24.533, 173.539, 359.151); (-82.218, 27.847, -60.682); (0.281, 176.100, 336.958); [R_PadTouch]; 15.388636
184.338472; (-82.142, 28.246, -60.434); (24.640, 173.492, 359.100); (-82.219, 27.853, -60.680); (358.213, 176.950, 338.398); [R_PadTouch]; 15.180373
184.339489; (-82.142, 28.246, -60.434); (24.640, 173.492, 359.100); (-82.219, 27.853, -60.680); (358.213, 176.950, 338.398); [R_PadTouch]; 15.180373
184.340492; (-82.142, 28.246, -60.434); (24.640, 173.492, 359.100); (-82.219, 27.853, -60.680); (358.213, 176.950, 338.398); [R_PadTouch]; 15.180373
184.408873; (-82.142, 28.246, -60.435); (24.792, 173.536, 359.109); (-82.219, 27.858, -60.679); (357.698, 175.962, 336.903); []; 15.057777
184.409891; (-82.142, 28.246, -60.435); (24.792, 173.536, 359.109); (-82.219, 27.858, -60.679); (357.698, 175.962, 336.903); []; 15.057777
184.410892; (-82.142, 28.246, -60.435); (24.792, 173.536, 359.109); (-82.219, 27.858, -60.679); (357.698, 175.962, 336.903); []; 15.057777
184.485794; (-82.144, 28.246, -60.435); (24.881, 173.608, 359.021); (-82.218, 27.863, -60.678); (357.012, 175.613, 337.089); []; 14.885057
184.486930; (-82.144, 28.246, -60.435); (24.881, 173.608, 359.021); (-82.218, 27.863, -60.678); (357.012, 175.613, 337.089); []; 14.885057
184.487932; (-82.144, 28.246, -60.435); (24.881, 173.608, 359.021); (-82.218, 27.863, -60.678); (357.012, 175.613, 337.089); []; 14.885057
184.563164; (-82.145, 28.246, -60.435); (24.647, 173.694, 358.897); (-82.218, 27.862, -60.678); (356.916, 175.702, 336.620); []; 14.472929
184.565177; (-82.145, 28.246, -60.435); (24.647, 173.694, 358.897); (-82.218, 27.862, -60.678); (356.916, 175.702, 336.620); []; 14.472929
184.566179; (-82.145, 28.246, -60.435); (24.647, 173.694, 358.897); (-82.218, 27.862, -60.678); (356.916, 175.702, 336.620); []; 14.472929
184.567203; (-82.145, 28.246, -60.435); (24.647, 173.694, 358.897); (-82.218, 27.862, -60.678); (356.916, 175.702, 336.620); []; 14.472929
184.633680; (-81.948, 28.310, -64.459); (24.485, 173.637, 358.915); (-82.021, 27.923, -64.703); (357.768, 175.941, 336.667); []; 14.058522
184.635706; (-81.948, 28.310, -64.459); (24.485, 173.637, 358.915); (-82.021, 27.923, -64.703); (357.768, 175.941, 336.667); []; 14.058522
184.636716; (-81.948, 28.310, -64.459); (24.485, 173.637, 358.915); (-82.021, 27.923, -64.703); (357.768, 175.941, 336.667); []; 14.058522
184.700917; (-81.949, 28.311, -64.459); (24.257, 173.290, 359.006); (-82.021, 27.921, -64.703); (357.998, 175.970, 337.804); [R_PadTouch]; 14.101830
184.701920; (-81.949, 28.311, -64.459); (24.257, 173.290, 359.006); (-82.021, 27.921, -64.703); (357.998, 175.970, 337.804); [R_PadTouch]; 14.101830
184.702947; (-81.949, 28.311, -64.459); (24.257, 173.290, 359.006); (-82.021, 27.921, -64.703); (357.998, 175.970, 337.804); [R_PadTouch]; 14.101830
184.769325; (-81.949, 28.311, -64.459); (23.876, 172.690, 359.040); (-82.022, 27.923, -64.703); (357.476, 175.869, 336.449); [R_PadTouch]; 14.266610
184.770691; (-81.949, 28.311, -64.459); (23.876, 172.690, 359.040); (-82.022, 27.923, -64.703); (357.476, 175.869, 336.449); [R_PadTouch]; 14.266610
184.772197; (-81.949, 28.311, -64.459); (23.876, 172.690, 359.040); (-82.022, 27.923, -64.703); (357.476, 175.869, 336.449); [R_PadTouch]; 14.266610
184.845456; (-81.949, 28.311, -64.458); (23.721, 172.211, 359.092); (-82.020, 27.922, -64.703); (357.387, 175.339, 337.368); [R_PadTouch]; 14.318937
184.846458; (-81.949, 28.311, -64.458); (23.721, 172.211, 359.092); (-82.020, 27.922, -64.703); (357.387, 175.339, 337.368); [R_PadTouch]; 14.318937
184.847553; (-81.949, 28.311, -64.458); (23.721, 172.211, 359.092); (-82.020, 27.922, -64.703); (357.387, 175.339, 337.368); [R_PadTouch]; 14.318937
184.849060; (-81.949, 28.311, -64.458); (23.721, 172.211, 359.092); (-82.020, 27.922, -64.703); (357.387, 175.339, 337.368); [R_PadTouch]; 14.318937
184.915136; (-81.948, 28.312, -64.458); (23.499, 171.925, 359.202); (-82.016, 27.920, -64.704); (357.774, 174.124, 337.888); [R_Axis0,R_PadTouch]; 14.067319
184.916138; (-81.948, 28.312, -64.458); (23.499, 171.925, 359.202); (-82.016, 27.920, -64.704); (357.774, 174.124, 337.888); [R_Axis0,R_PadTouch]; 14.067319
184.916138; (-81.948, 28.312, -64.458); (23.499, 171.925, 359.202); (-82.016, 27.920, -64.704); (357.774, 174.124, 337.888); [R_Axis0,R_PadTouch]; 14.067319
184.993007; (-81.948, 28.313, -64.459); (23.067, 171.761, 359.380); (-82.015, 27.910, -64.708); (359.231, 174.429, 337.019); [R_Axis0,R_PadTouch]; 14.167893
