***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
49.458060; (23.548, 28.292, 9.527); (37.954, 32.200, 359.416); (23.643, 27.751, 9.717); (21.949, 39.423, 3.634); [R_Axis0,R_PadTouch]; 22.434479
49.508756; (23.544, 28.291, 9.525); (38.387, 32.639, 359.229); (23.644, 27.746, 9.713); (22.939, 39.157, 7.527); [R_Axis0,R_PadTouch]; 22.390030
49.509757; (23.544, 28.291, 9.525); (38.387, 32.639, 359.229); (23.644, 27.746, 9.713); (22.939, 39.157, 7.527); [R_Axis0,R_PadTouch]; 22.390030
49.561194; (23.539, 28.292, 9.520); (38.659, 32.921, 359.383); (23.647, 27.736, 9.705); (24.980, 38.016, 9.285); [R_Axis0,R_PadTouch]; 21.710705
49.562208; (23.539, 28.292, 9.520); (38.659, 32.921, 359.383); (23.647, 27.736, 9.705); (24.980, 38.016, 9.285); [R_Axis0,R_PadTouch]; 21.710705
49.564334; (23.539, 28.292, 9.520); (38.659, 32.921, 359.383); (23.647, 27.736, 9.705); (24.980, 38.016, 9.285); [R_Axis0,R_PadTouch]; 21.710705
49.612943; (23.540, 28.295, 9.515); (38.169, 32.647, 359.920); (23.652, 27.731, 9.696); (25.548, 38.556, 10.636); [R_Axis0,R_PadTouch]; 21.046314
49.613944; (23.540, 28.295, 9.515); (38.169, 32.647, 359.920); (23.652, 27.731, 9.696); (25.548, 38.556, 10.636); [R_Axis0,R_PadTouch]; 21.046314
49.665979; (23.542, 28.297, 9.513); (37.265, 32.483, 359.348); (23.656, 27.732, 9.691); (25.044, 39.126, 10.184); [R_Axis0,R_PadTouch]; 20.744261
49.666989; (23.542, 28.297, 9.513); (37.265, 32.483, 359.348); (23.656, 27.732, 9.691); (25.044, 39.126, 10.184); [R_Axis0,R_PadTouch]; 20.744261
49.716514; (23.548, 28.300, 9.508); (36.528, 32.131, 359.666); (23.666, 27.735, 9.685); (25.627, 39.884, 12.264); [R_PadTouch]; 20.344139
49.718699; (23.548, 28.300, 9.508); (36.528, 32.131, 359.666); (23.666, 27.735, 9.685); (25.627, 39.884, 12.264); [R_PadTouch]; 20.344139
49.719701; (23.548, 28.300, 9.508); (36.528, 32.131, 359.666); (23.666, 27.735, 9.685); (25.627, 39.884, 12.264); [R_PadTouch]; 20.344139
49.779217; (23.552, 28.301, 9.506); (36.485, 32.024, 359.354); (23.675, 27.736, 9.685); (26.119, 39.402, 15.397); [R_PadTouch]; 20.113939
49.780226; (23.552, 28.301, 9.506); (36.485, 32.024, 359.354); (23.675, 27.736, 9.685); (26.119, 39.402, 15.397); [R_PadTouch]; 20.113939
49.824103; (23.564, 28.302, 9.503); (35.717, 31.923, 358.973); (23.682, 27.734, 9.686); (26.799, 39.168, 17.090); []; 19.276228
49.826274; (23.564, 28.302, 9.503); (35.717, 31.923, 358.973); (23.682, 27.734, 9.686); (26.799, 39.168, 17.090); []; 19.276228
49.875955; (23.572, 28.301, 9.503); (35.723, 31.897, 358.642); (23.690, 27.730, 9.686); (28.972, 39.244, 19.045); [R_PadTouch]; 19.655418
49.877101; (23.572, 28.301, 9.503); (35.723, 31.897, 358.642); (23.690, 27.730, 9.686); (28.972, 39.244, 19.045); [R_PadTouch]; 19.655418
49.878106; (23.572, 28.301, 9.503); (35.723, 31.897, 358.642); (23.690, 27.730, 9.686); (28.972, 39.244, 19.045); [R_PadTouch]; 19.655418
49.930778; (23.592, 28.303, 9.504); (35.020, 32.011, 359.458); (23.713, 27.723, 9.686); (29.681, 40.426, 14.480); [R_PadTouch]; 19.622200
49.931780; (23.592, 28.303, 9.504); (35.020, 32.011, 359.458); (23.713, 27.723, 9.686); (29.681, 40.426, 14.480); [R_PadTouch]; 19.622200
49.984730; (25.239, 28.243, 11.523); (33.546, 31.368, 0.005); (25.358, 27.660, 11.712); (28.973, 38.423, 16.677); [R_PadTouch]; 19.366526
49.986825; (25.239, 28.243, 11.523); (33.546, 31.368, 0.005); (25.358, 27.660, 11.712); (28.973, 38.423, 16.677); [R_PadTouch]; 19.366526
49.987826; (25.239, 28.243, 11.523); (33.546, 31.368, 0.005); (25.358, 27.660, 11.712); (28.973, 38.423, 16.677); [R_PadTouch]; 19.366526
50.040216; (25.251, 28.246, 11.525); (32.605, 30.606, 0.170); (25.369, 27.664, 11.717); (28.455, 37.791, 18.325); []; 19.147781
50.042230; (25.251, 28.246, 11.525); (32.605, 30.606, 0.170); (25.369, 27.664, 11.717); (28.455, 37.791, 18.325); []; 19.147781
50.092488; (25.275, 28.249, 11.528); (31.216, 28.126, 359.710); (25.395, 27.672, 11.727); (25.435, 37.494, 16.831); [R_PadTouch]; 18.966776
50.094594; (25.275, 28.249, 11.528); (31.216, 28.126, 359.710); (25.395, 27.672, 11.727); (25.435, 37.494, 16.831); [R_PadTouch]; 18.966776
50.132636; (25.287, 28.250, 11.529); (30.539, 27.159, 359.677); (25.407, 27.674, 11.732); (25.501, 37.311, 17.334); [R_PadTouch]; 18.940443
50.134932; (25.287, 28.250, 11.529); (30.539, 27.159, 359.677); (25.407, 27.674, 11.732); (25.501, 37.311, 17.334); [R_PadTouch]; 18.940443
50.175244; (25.290, 28.244, 11.542); (30.181, 26.189, 0.080); (25.419, 27.677, 11.738); (24.540, 36.244, 16.439); [R_PadTouch]; 19.855492
50.176246; (25.290, 28.244, 11.542); (30.181, 26.189, 0.080); (25.419, 27.677, 11.738); (24.540, 36.244, 16.439); [R_PadTouch]; 19.855492
50.217374; (25.317, 28.246, 11.535); (28.807, 23.878, 0.577); (25.441, 27.688, 11.747); (18.356, 33.383, 10.681); []; 20.544985
50.218683; (25.317, 28.246, 11.535); (28.807, 23.878, 0.577); (25.441, 27.688, 11.747); (18.356, 33.383, 10.681); []; 20.544985
50.259890; (25.328, 28.247, 11.534); (28.172, 22.624, 0.486); (25.451, 27.692, 11.751); (17.017, 33.209, 7.796); []; 21.069185
50.261413; (25.328, 28.247, 11.534); (28.172, 22.624, 0.486); (25.451, 27.692, 11.751); (17.017, 33.209, 7.796); []; 21.069185
50.300897; (25.337, 28.248, 11.535); (27.658, 21.545, 0.504); (25.460, 27.695, 11.755); (16.674, 32.294, 5.880); [R_PadTouch]; 21.546644
50.303351; (25.337, 28.248, 11.535); (27.658, 21.545, 0.504); (25.460, 27.695, 11.755); (16.674, 32.294, 5.880); [R_PadTouch]; 21.546644
50.343123; (25.345, 28.249, 11.536); (27.360, 20.683, 0.686); (25.469, 27.700, 11.759); (16.507, 32.906, 7.217); [R_Axis0,R_PadTouch]; 21.987478
50.344252; (25.345, 28.249, 11.536); (27.360, 20.683, 0.686); (25.469, 27.700, 11.759); (16.507, 32.906, 7.217); [R_Axis0,R_PadTouch]; 21.987478
50.384935; (25.360, 28.252, 11.540); (26.396, 19.333, 0.547); (25.477, 27.707, 11.770); (15.167, 28.692, 12.311); [R_Axis0,R_PadTouch]; 22.469757
50.386980; (25.360, 28.252, 11.540); (26.396, 19.333, 0.547); (25.477, 27.707, 11.770); (15.167, 28.692, 12.311); [R_Axis0,R_PadTouch]; 22.469757
50.426180; (25.366, 28.253, 11.540); (25.998, 18.923, 0.651); (25.484, 27.712, 11.773); (14.241, 28.616, 14.401); [R_Axis0,R_PadTouch]; 22.739557
50.467367; (25.373, 28.259, 11.539); (25.693, 18.703, 0.322); (25.492, 27.716, 11.773); (14.666, 30.116, 14.055); [R_Axis0,R_PadTouch]; 23.041420
50.469379; (25.373, 28.259, 11.539); (25.693, 18.703, 0.322); (25.492, 27.716, 11.773); (14.666, 30.116, 14.055); [R_Axis0,R_PadTouch]; 23.041420
50.507004; (25.375, 28.260, 11.539); (25.238, 18.603, 0.069); (25.497, 27.722, 11.775); (14.089, 30.450, 13.637); [R_Axis0,R_PadTouch]; 23.194668
50.509115; (25.375, 28.260, 11.539); (25.238, 18.603, 0.069); (25.497, 27.722, 11.775); (14.089, 30.450, 13.637); [R_Axis0,R_PadTouch]; 23.194668
50.548918; (25.378, 28.264, 11.538); (24.248, 18.383, 0.248); (25.503, 27.733, 11.779); (12.021, 30.114, 12.715); [R_Axis0,R_PadTouch]; 23.508997
50.549928; (25.378, 28.264, 11.538); (24.248, 18.383, 0.248); (25.503, 27.733, 11.779); (12.021, 30.114, 12.715); [R_Axis0,R_PadTouch]; 23.508997
50.590194; (25.378, 28.267, 11.538); (23.605, 18.155, 0.344); (25.507, 27.738, 11.780); (11.432, 31.214, 13.901); [R_Axis0,R_PadTouch]; 23.612646
50.591716; (25.378, 28.267, 11.538); (23.605, 18.155, 0.344); (25.507, 27.738, 11.780); (11.432, 31.214, 13.901); [R_Axis0,R_PadTouch]; 23.612646
50.631493; (25.377, 28.268, 11.537); (22.698, 17.649, 0.650); (25.509, 27.742, 11.783); (11.344, 30.642, 14.422); [R_Axis0,R_PadTouch]; 23.730158
50.633462; (25.377, 28.268, 11.537); (22.698, 17.649, 0.650); (25.509, 27.742, 11.783); (11.344, 30.642, 14.422); [R_Axis0,R_PadTouch]; 23.730158
50.672875; (25.375, 28.271, 11.536); (22.080, 16.904, 0.747); (25.512, 27.749, 11.783); (8.588, 31.741, 13.656); [R_PadTouch]; 23.860645
50.673876; (25.375, 28.271, 11.536); (22.080, 16.904, 0.747); (25.512, 27.749, 11.783); (8.588, 31.741, 13.656); [R_PadTouch]; 23.860645
50.713027; (25.371, 28.276, 11.535); (20.599, 15.568, 0.751); (25.519, 27.764, 11.783); (3.215, 30.719, 6.131); []; 23.985260
50.753030; (25.368, 28.277, 11.535); (20.177, 15.215, 0.701); (25.516, 27.773, 11.782); (359.239, 29.625, 7.782); []; 24.184019
50.754032; (25.368, 28.277, 11.535); (20.177, 15.215, 0.701); (25.516, 27.773, 11.782); (359.239, 29.625, 7.782); []; 24.184019
50.793932; (25.366, 28.278, 11.534); (20.311, 15.288, 0.625); (25.519, 27.779, 11.780); (357.201, 30.531, 8.606); []; 24.252562
50.796473; (25.366, 28.278, 11.534); (20.311, 15.288, 0.625); (25.519, 27.779, 11.780); (357.201, 30.531, 8.606); []; 24.252562
50.834729; (25.364, 28.277, 11.533); (20.331, 15.745, 0.614); (25.521, 27.783, 11.781); (356.202, 31.076, 12.023); []; 24.201820
50.836236; (25.364, 28.277, 11.533); (20.331, 15.745, 0.614); (25.521, 27.783, 11.781); (356.202, 31.076, 12.023); []; 24.201820
50.875610; (25.363, 28.277, 11.532); (20.305, 16.021, 0.959); (25.520, 27.782, 11.781); (357.319, 30.582, 15.450); []; 24.351328
50.876632; (25.363, 28.277, 11.532); (20.305, 16.021, 0.959); (25.520, 27.782, 11.781); (357.319, 30.582, 15.450); []; 24.351328
50.915875; (27.239, 28.277, 14.643); (20.034, 16.257, 0.655); (27.402, 27.785, 14.891); (355.679, 31.125, 9.857); []; 24.436113
50.956662; (27.237, 28.278, 14.642); (19.919, 16.194, 0.546); (27.401, 27.788, 14.889); (356.260, 31.969, 9.897); []; 24.527784
50.959585; (27.237, 28.278, 14.642); (19.919, 16.194, 0.546); (27.401, 27.788, 14.889); (356.260, 31.969, 9.897); []; 24.527784
50.995161; (27.235, 28.278, 14.642); (19.791, 15.934, 0.533); (27.400, 27.788, 14.889); (358.305, 32.956, 13.176); []; 24.421650
50.996667; (27.235, 28.278, 14.642); (19.791, 15.934, 0.533); (27.400, 27.788, 14.889); (358.305, 32.956, 13.176); []; 24.421650
51.035950; (27.233, 28.278, 14.641); (19.762, 15.659, 0.738); (27.400, 27.788, 14.889); (0.996, 36.118, 9.949); []; 24.755997
51.038074; (27.233, 28.278, 14.641); (19.762, 15.659, 0.738); (27.400, 27.788, 14.889); (0.996, 36.118, 9.949); []; 24.755997
51.078578; (27.228, 28.278, 14.641); (20.026, 14.633, 0.673); (27.388, 27.787, 14.900); (1.986, 28.934, 21.781); []; 24.590361
51.079579; (27.228, 28.278, 14.641); (20.026, 14.633, 0.673); (27.388, 27.787, 14.900); (1.986, 28.934, 21.781); []; 24.590361
51.122613; (27.226, 28.278, 14.641); (19.915, 13.939, 0.647); (27.377, 27.788, 14.907); (2.446, 24.499, 29.540); []; 24.543339
51.123689; (27.226, 28.278, 14.641); (19.915, 13.939, 0.647); (27.377, 27.788, 14.907); (2.446, 24.499, 29.540); []; 24.543339
51.164451; (27.224, 28.279, 14.641); (19.821, 13.279, 0.586); (27.378, 27.790, 14.910); (2.774, 25.113, 23.822); [R_PadTouch]; 24.152685
51.165471; (27.224, 28.279, 14.641); (19.821, 13.279, 0.586); (27.378, 27.790, 14.910); (2.774, 25.113, 23.822); [R_PadTouch]; 24.152685
51.206027; (27.222, 28.279, 14.642); (19.784, 12.570, 0.400); (27.377, 27.791, 14.911); (3.017, 24.885, 19.297); [R_Axis0,R_PadTouch]; 24.128216
51.207537; (27.222, 28.279, 14.642); (19.784, 12.570, 0.400); (27.377, 27.791, 14.911); (3.017, 24.885, 19.297); [R_Axis0,R_PadTouch]; 24.128216
51.247123; (27.207, 28.262, 14.649); (20.739, 11.127, 1.681); (27.371, 27.796, 14.916); (3.317, 23.778, 24.636); [R_Axis0,R_PadTouch]; 24.070286
51.288109; (27.213, 28.271, 14.644); (20.896, 10.414, 1.413); (27.365, 27.797, 14.920); (3.181, 20.935, 21.968); [R_Axis0,R_PadTouch]; 24.142124
51.289120; (27.213, 28.271, 14.644); (20.896, 10.414, 1.413); (27.365, 27.797, 14.920); (3.181, 20.935, 21.968); [R_Axis0,R_PadTouch]; 24.142124
51.329089; (27.212, 28.272, 14.644); (20.706, 10.018, 1.045); (27.358, 27.797, 14.923); (3.395, 18.726, 22.910); [R_Axis0,R_PadTouch]; 24.073147
51.331170; (27.212, 28.272, 14.644); (20.706, 10.018, 1.045); (27.358, 27.797, 14.923); (3.395, 18.726, 22.910); [R_Axis0,R_PadTouch]; 24.073147
51.369383; (27.211, 28.273, 14.644); (20.366, 9.602, 1.014); (27.355, 27.797, 14.924); (3.874, 18.460, 22.915); [R_Axis0,R_PadTouch]; 24.131563
51.371420; (27.211, 28.273, 14.644); (20.366, 9.602, 1.014); (27.355, 27.797, 14.924); (3.874, 18.460, 22.915); [R_Axis0,R_PadTouch]; 24.131563
51.412566; (27.213, 28.278, 14.642); (20.355, 9.010, 0.641); (27.348, 27.797, 14.926); (4.310, 17.284, 22.895); [R_Axis0,R_PadTouch]; 24.252148
51.413949; (27.213, 28.278, 14.642); (20.355, 9.010, 0.641); (27.348, 27.797, 14.926); (4.310, 17.284, 22.895); [R_Axis0,R_PadTouch]; 24.252148
51.456389; (27.210, 28.277, 14.642); (20.246, 8.776, 0.701); (27.346, 27.799, 14.926); (3.714, 17.996, 24.747); [R_Axis0,R_PadTouch]; 24.078638
51.457391; (27.210, 28.277, 14.642); (20.246, 8.776, 0.701); (27.346, 27.799, 14.926); (3.714, 17.996, 24.747); [R_Axis0,R_PadTouch]; 24.078638
51.498091; (27.208, 28.276, 14.641); (20.228, 8.487, 0.876); (27.343, 27.800, 14.927); (3.338, 16.720, 23.019); [R_Axis0,R_PadTouch]; 23.917992
51.499093; (27.208, 28.276, 14.641); (20.228, 8.487, 0.876); (27.343, 27.800, 14.927); (3.338, 16.720, 23.019); [R_Axis0,R_PadTouch]; 23.917992
51.540846; (27.207, 28.276, 14.640); (20.080, 8.256, 0.848); (27.342, 27.802, 14.927); (2.415, 16.966, 22.110); [R_Axis0,R_PadTouch]; 23.862316
51.541357; (27.207, 28.276, 14.640); (20.080, 8.256, 0.848); (27.342, 27.802, 14.927); (2.415, 16.966, 22.110); [R_Axis0,R_PadTouch]; 23.862316
51.582529; (27.205, 28.276, 14.638); (19.788, 7.919, 1.084); (27.338, 27.805, 14.929); (2.197, 16.445, 21.568); [R_Axis0,R_PadTouch]; 23.841686
51.624736; (27.204, 28.276, 14.637); (19.631, 7.677, 1.107); (27.338, 27.807, 14.929); (1.313, 16.983, 21.527); [R_Axis0,R_PadTouch]; 23.856583
51.626770; (27.204, 28.276, 14.637); (19.631, 7.677, 1.107); (27.338, 27.807, 14.929); (1.313, 16.983, 21.527); [R_Axis0,R_PadTouch]; 23.856583
51.664093; (27.202, 28.276, 14.637); (19.347, 7.313, 1.013); (27.336, 27.808, 14.928); (0.927, 16.498, 19.829); [R_Axis0,R_PadTouch]; 23.719706
51.666284; (27.202, 28.276, 14.637); (19.347, 7.313, 1.013); (27.336, 27.808, 14.928); (0.927, 16.498, 19.829); [R_Axis0,R_PadTouch]; 23.719706
51.710224; (27.200, 28.276, 14.635); (19.349, 6.427, 0.437); (27.330, 27.809, 14.927); (2.519, 15.514, 24.101); [R_PadTouch]; 23.929382
51.712649; (27.200, 28.276, 14.635); (19.349, 6.427, 0.437); (27.330, 27.809, 14.927); (2.519, 15.514, 24.101); [R_PadTouch]; 23.929382
51.750393; (27.201, 28.278, 14.635); (19.582, 6.112, 0.530); (27.327, 27.809, 14.927); (2.299, 14.073, 20.588); [R_PadTouch]; 23.485334
51.751408; (27.201, 28.278, 14.635); (19.582, 6.112, 0.530); (27.327, 27.809, 14.927); (2.299, 14.073, 20.588); [R_PadTouch]; 23.485334
51.791690; (27.184, 28.256, 14.649); (20.963, 5.712, 1.856); (27.323, 27.811, 14.926); (1.622, 13.338, 20.820); []; 23.801414
51.793196; (27.184, 28.256, 14.649); (20.963, 5.712, 1.856); (27.323, 27.811, 14.926); (1.622, 13.338, 20.820); []; 23.801414
51.832029; (27.192, 28.259, 14.637); (20.914, 5.531, 1.608); (27.320, 27.811, 14.926); (1.131, 13.061, 21.749); []; 23.932833
51.834266; (27.192, 28.259, 14.637); (20.914, 5.531, 1.608); (27.320, 27.811, 14.926); (1.131, 13.061, 21.749); []; 23.932833
51.876092; (27.201, 28.275, 14.634); (20.917, 5.523, 1.375); (27.317, 27.811, 14.925); (1.749, 12.653, 21.724); []; 24.065454
51.877313; (27.201, 28.275, 14.634); (20.917, 5.523, 1.375); (27.317, 27.811, 14.925); (1.749, 12.653, 21.724); []; 24.065454
51.915046; (27.198, 28.272, 14.634); (21.147, 5.212, 1.211); (27.309, 27.809, 14.926); (2.496, 10.665, 23.083); []; 23.892813
51.955172; (28.342, 28.272, 18.470); (21.438, 4.996, 1.052); (28.450, 27.809, 18.763); (2.335, 10.360, 24.098); []; 24.175499
51.957191; (28.342, 28.272, 18.470); (21.438, 4.996, 1.052); (28.450, 27.809, 18.763); (2.335, 10.360, 24.098); []; 24.175499
51.995421; (28.342, 28.270, 18.470); (21.676, 4.850, 1.083); (28.448, 27.809, 18.763); (2.400, 10.118, 23.526); []; 24.213289
51.996422; (28.342, 28.270, 18.470); (21.676, 4.850, 1.083); (28.448, 27.809, 18.763); (2.400, 10.118, 23.526); []; 24.213289
52.036819; (28.343, 28.275, 18.471); (21.828, 4.760, 0.891); (28.445, 27.809, 18.763); (2.516, 9.563, 23.144); []; 24.336546
52.038325; (28.343, 28.275, 18.471); (21.828, 4.760, 0.891); (28.445, 27.809, 18.763); (2.516, 9.563, 23.144); []; 24.336546
52.078073; (28.342, 28.271, 18.472); (22.596, 4.339, 0.877); (28.439, 27.809, 18.763); (2.472, 7.618, 23.473); [R_PadTouch]; 24.361916
52.079083; (28.342, 28.271, 18.472); (22.596, 4.339, 0.877); (28.439, 27.809, 18.763); (2.472, 7.618, 23.473); [R_PadTouch]; 24.361916
52.121648; (28.341, 28.270, 18.471); (22.851, 3.991, 0.788); (28.437, 27.809, 18.763); (2.284, 7.694, 23.021); [R_PadTouch]; 24.418356
52.122649; (28.341, 28.270, 18.471); (22.851, 3.991, 0.788); (28.437, 27.809, 18.763); (2.284, 7.694, 23.021); [R_PadTouch]; 24.418356
52.162420; (28.343, 28.273, 18.471); (22.974, 3.607, 0.743); (28.435, 27.810, 18.763); (2.484, 7.172, 24.709); [R_PadTouch]; 24.141737
52.163490; (28.343, 28.273, 18.471); (22.974, 3.607, 0.743); (28.435, 27.810, 18.763); (2.484, 7.172, 24.709); [R_PadTouch]; 24.141737
52.206416; (28.342, 28.272, 18.471); (23.009, 3.237, 0.680); (28.433, 27.810, 18.763); (2.380, 6.797, 23.446); [R_PadTouch]; 24.118069
52.208595; (28.342, 28.272, 18.471); (23.009, 3.237, 0.680); (28.433, 27.810, 18.763); (2.380, 6.797, 23.446); [R_PadTouch]; 24.118069
52.247520; (28.341, 28.271, 18.472); (23.269, 2.519, 0.621); (28.426, 27.810, 18.763); (2.874, 3.999, 24.011); [R_PadTouch]; 23.825855
52.289195; (28.341, 28.270, 18.472); (23.398, 2.153, 0.607); (28.422, 27.809, 18.763); (3.448, 2.234, 24.180); [R_PadTouch]; 23.939373
52.290703; (28.341, 28.270, 18.472); (23.398, 2.153, 0.607); (28.422, 27.809, 18.763); (3.448, 2.234, 24.180); [R_PadTouch]; 23.939373
52.330286; (28.342, 28.272, 18.473); (23.612, 1.661, 0.443); (28.414, 27.809, 18.761); (3.433, 359.046, 23.140); [R_PadTouch]; 23.911303
52.332396; (28.342, 28.272, 18.473); (23.612, 1.661, 0.443); (28.414, 27.809, 18.761); (3.433, 359.046, 23.140); [R_PadTouch]; 23.911303
52.373444; (28.334, 28.246, 18.482); (25.388, 359.948, 1.019); (28.401, 27.810, 18.756); (2.952, 352.953, 23.549); [R_PadTouch]; 23.905924
52.375461; (28.334, 28.246, 18.482); (25.388, 359.948, 1.019); (28.401, 27.810, 18.756); (2.952, 352.953, 23.549); [R_PadTouch]; 23.905924
52.415025; (28.331, 28.248, 18.485); (25.882, 358.201, 0.972); (28.387, 27.808, 18.750); (3.948, 349.036, 21.745); [R_PadTouch]; 23.805439
52.416027; (28.331, 28.248, 18.485); (25.882, 358.201, 0.972); (28.387, 27.808, 18.750); (3.948, 349.036, 21.745); [R_PadTouch]; 23.805439
52.457401; (28.330, 28.252, 18.489); (26.423, 356.936, 0.686); (28.379, 27.805, 18.748); (5.222, 346.625, 24.499); [R_PadTouch]; 23.871336
52.458640; (28.330, 28.252, 18.489); (26.423, 356.936, 0.686); (28.379, 27.805, 18.748); (5.222, 346.625, 24.499); [R_PadTouch]; 23.871336
52.500917; (28.341, 28.265, 18.482); (26.526, 355.626, 0.212); (28.369, 27.801, 18.746); (6.230, 342.939, 23.025); [R_PadTouch]; 23.903811
52.503009; (28.341, 28.265, 18.482); (26.526, 355.626, 0.212); (28.369, 27.801, 18.746); (6.230, 342.939, 23.025); [R_PadTouch]; 23.903811
52.542647; (28.341, 28.267, 18.485); (26.813, 354.686, 359.859); (28.362, 27.795, 18.748); (8.287, 340.857, 20.914); [R_PadTouch]; 23.710386
52.543813; (28.341, 28.267, 18.485); (26.813, 354.686, 359.859); (28.362, 27.795, 18.748); (8.287, 340.857, 20.914); [R_PadTouch]; 23.710386
52.584648; (28.338, 28.266, 18.487); (26.901, 353.571, 359.832); (28.363, 27.785, 18.756); (12.371, 344.744, 23.193); [R_PadTouch]; 23.743807
52.586193; (28.338, 28.266, 18.487); (26.901, 353.571, 359.832); (28.363, 27.785, 18.756); (12.371, 344.744, 23.193); [R_PadTouch]; 23.743807
52.627484; (28.336, 28.265, 18.488); (26.651, 353.178, 359.940); (28.358, 27.783, 18.756); (13.510, 342.938, 24.573); [R_PadTouch]; 23.753748
52.629674; (28.336, 28.265, 18.488); (26.651, 353.178, 359.940); (28.358, 27.783, 18.756); (13.510, 342.938, 24.573); [R_PadTouch]; 23.753748
52.678869; (28.334, 28.262, 18.491); (26.470, 351.344, 359.646); (28.352, 27.784, 18.756); (11.707, 341.716, 22.601); [R_Axis0,R_PadTouch]; 23.664028
52.679374; (28.334, 28.262, 18.491); (26.470, 351.344, 359.646); (28.352, 27.784, 18.756); (11.707, 341.716, 22.601); [R_Axis0,R_PadTouch]; 23.664028
52.729826; (28.332, 28.263, 18.492); (26.234, 350.781, 359.790); (28.350, 27.786, 18.757); (10.885, 341.241, 21.149); [R_Axis0,R_PadTouch]; 22.758862
52.731346; (28.332, 28.263, 18.492); (26.234, 350.781, 359.790); (28.350, 27.786, 18.757); (10.885, 341.241, 21.149); [R_Axis0,R_PadTouch]; 22.758862
52.772041; (28.331, 28.262, 18.492); (26.168, 350.214, 359.768); (28.350, 27.784, 18.759); (11.661, 342.624, 23.245); [R_Axis0,R_PadTouch]; 22.032604
52.775131; (28.331, 28.262, 18.492); (26.168, 350.214, 359.768); (28.350, 27.784, 18.759); (11.661, 342.624, 23.245); [R_Axis0,R_PadTouch]; 22.032604
52.812799; (28.329, 28.263, 18.492); (26.146, 349.372, 0.043); (28.347, 27.784, 18.760); (12.467, 342.431, 24.247); [R_Axis0,R_PadTouch]; 22.191162
